pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REGULATION OF LIPOPROTEIN PARTICLE CLEARANCE%GOBP%GO:0010984	0.4817813765182186	0.9775452661047542	0.08175155825321447	-0.34480892104001715	-0.9573750282202665	8	
REGULATION OF RNA BIOSYNTHETIC PROCESS%GOBP%GO:2001141	0.7265415549597856	1	0.07492788183937392	-0.11714767415170058	-0.9573943275010769	2134	
INOSITOL METABOLIC PROCESS%GOBP%GO:0006020	0.465979381443299	0.9721959307297141	0.08455574424412811	-0.3632620497126342	-0.9580227466186765	7	
RNA POLYMERASE III TRANSCRIPTION TERMINATION%REACTOME%R-HSA-73980.3	0.5118279569892473	0.9846637954325127	0.08175155825321447	-0.24648988768196525	-0.9580393543918501	22	
RNA POLYMERASE II TRANSCRIPTION%REACTOME%R-HSA-73857.5	0.645	0.9994621639758418	0.07747675478485777	-0.12211700431492653	-0.9582192838814048	1067	
NEGATIVE REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071901	0.5208791208791209	0.9856920027057563	0.08197787965012722	-0.17484950304908695	-0.9582321971809332	79	
PROTEIN TRANSPORT WITHIN LIPID BILAYER%GOBP%GO:0032594	0.4881720430107527	0.9783105578990461	0.08431443206426534	-0.29508744413306925	-0.9584007425116078	13	
REGULATION OF NUCLEIC ACID-TEMPLATED TRANSCRIPTION%GOBP%GO:1903506	0.7195767195767195	1	0.07473852274390924	-0.1171766545615375	-0.9585186248881278	2127	
SYNAPTIC TRANSMISSION, CHOLINERGIC%GOBP%GO:0007271	0.48057259713701433	0.9772596189714641	0.0824344091527096	-0.37908237423015456	-0.9587043562635771	6	
CHLORIDE TRANSMEMBRANE TRANSPORT%GOBP%GO:1902476	0.48936170212765956	0.9783105578990461	0.08359906036841593	-0.2855262844240512	-0.9588174995419882	14	
POSITIVE REGULATION OF EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045742	0.5118279569892473	0.9846637954325127	0.08175155825321447	-0.2381631258684	-0.9591301544227373	25	
POSITIVE REGULATION OF PROSTAGLANDIN-E SYNTHASE ACTIVITY%GOBP%GO:2000363	0.4767676767676768	0.9751260705431598	0.08220549204158693	-0.5046628185334953	-0.9591710413503337	3	
REGULATION OF PROSTAGLANDIN-E SYNTHASE ACTIVITY%GOBP%GO:2000361	0.4767676767676768	0.9751260705431598	0.08220549204158693	-0.5046628185334953	-0.9591710413503337	3	
PROTEIN K6-LINKED UBIQUITINATION%GOBP%GO:0085020	0.4777327935222672	0.9760025387317744	0.08220549204158693	-0.34545818933208683	-0.9591777462229444	8	
BONE REGENERATION%GOBP%GO:1990523	0.5841584158415841	0.9911868339740906	0.07061962471225905	-0.7170723574524842	-0.959411740102889	1	
NEGATIVE REGULATION OF SENSORY PERCEPTION OF PAIN%GOBP%GO:1904057	0.5841584158415841	0.9911868339740906	0.07061962471225905	-0.7170723574524842	-0.959411740102889	1	
GANGLIOSIDE GM1 TRANSPORT TO MEMBRANE%GOBP%GO:1905572	0.5841584158415841	0.9911868339740906	0.07061962471225905	-0.7172390796932311	-0.9596348072361377	1	
POSITIVE REGULATION OF BETA-GALACTOSIDASE ACTIVITY%GOBP%GO:1903771	0.5841584158415841	0.9911868339740906	0.07061962471225905	-0.7172390796932311	-0.9596348072361377	1	
PROSTATE GLAND GROWTH%GOBP%GO:0060736	0.5841584158415841	0.9911868339740906	0.07061962471225905	-0.7172390796932311	-0.9596348072361377	1	
CELL-MATRIX ADHESION INVOLVED IN AMEBOIDAL CELL MIGRATION%GOBP%GO:0003366	0.5756385068762279	0.9909855154058758	0.0709609456938284	-0.5744893646622837	-0.9596601419151096	2	
REGULATION OF HYALURONAN BIOSYNTHETIC PROCESS%GOBP%GO:1900125	0.45	0.9657297613489151	0.08705158679467351	-0.4093162669544834	-0.9596945967176417	5	
SELF PROTEOLYSIS%GOBP%GO:0097264	0.48057259713701433	0.9772596189714641	0.0824344091527096	-0.3795033015312187	-0.9597688869952419	6	
GLYCOLIPID TRANSPORT%GOBP%GO:0046836	0.48057259713701433	0.9772596189714641	0.0824344091527096	-0.37952204622007907	-0.9598162925621816	6	
MOLYBDENUM COFACTOR (MOCO) BIOSYNTHESIS%WIKIPATHWAYS_20210210%WP4507%HOMO SAPIENS	0.5756385068762279	0.9909855154058758	0.0709609456938284	-0.5747394747811588	-0.9600779402712466	2	
TRANSLESION SYNTHESIS BY POLK%REACTOME%R-HSA-5655862.1	0.49682875264270615	0.9793308246878194	0.0824344091527096	-0.27040820747291744	-0.960215073029091	17	
OXIDATIVE DAMAGE%WIKIPATHWAYS_20210210%WP3941%HOMO SAPIENS	0.5127118644067796	0.9846637954325127	0.08085891502800323	-0.2300954207917857	-0.9603602241320852	28	
REGULATION OF CGMP-MEDIATED SIGNALING%GOBP%GO:0010752	0.4688128772635815	0.9721959307297141	0.08289621345715653	-0.4500125072959226	-0.9605890484718879	4	
POSITIVE REGULATION OF PROTEIN KINASE A SIGNALING%GOBP%GO:0010739	0.5756385068762279	0.9909855154058758	0.0709609456938284	-0.5750678234723093	-0.9606264328473143	2	
HEPARIN BIOSYNTHETIC PROCESS%GOBP%GO:0030210	0.46680080482897385	0.9721959307297141	0.083129129135339	-0.45032252277363555	-0.9612508022407714	4	
HEPARIN METABOLIC PROCESS%GOBP%GO:0030202	0.46680080482897385	0.9721959307297141	0.083129129135339	-0.45032252277363555	-0.9612508022407714	4	
ADENYLATE CYCLASE-INHIBITING G PROTEIN-COUPLED ACETYLCHOLINE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007197	0.5801980198019802	0.9909855154058758	0.0709609456938284	-0.718489496498833	-0.9613078107355034	1	
POSITIVE REGULATION OF SKELETAL MUSCLE ACETYLCHOLINE-GATED CHANNEL CLUSTERING%GOBP%GO:1904395	0.5801980198019802	0.9909855154058758	0.0709609456938284	-0.7185728576192064	-0.9614193443021277	1	
REGULATION OF SKELETAL MUSCLE ACETYLCHOLINE-GATED CHANNEL CLUSTERING%GOBP%GO:1904393	0.5801980198019802	0.9909855154058758	0.0709609456938284	-0.7185728576192064	-0.9614193443021277	1	
CYTOPLASMIC TRANSLATIONAL TERMINATION%GOBP%GO:0002184	0.4767676767676768	0.9751260705431598	0.08220549204158693	-0.5058843132233505	-0.9614926356716212	3	
HISTONE H4 ACETYLATION%GOBP%GO:0043967	0.5143487858719646	0.9846637954325127	0.08289621345715653	-0.20257813300180288	-0.9615700240737485	43	
P38 SIGNALING MEDIATED BY MAPKAP KINASES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P38 SIGNALING MEDIATED BY MAPKAP KINASES	0.49789915966386555	0.9793308246878194	0.08197787965012722	-0.26456397182574415	-0.9615976418977279	18	
BILE ACID AND BILE SALT TRANSPORT%GOBP%GO:0015721	0.491701244813278	0.978416851333686	0.08197787965012722	-0.30878151182647784	-0.9619023219475344	11	
REGULATION OF CONNECTIVE TISSUE REPLACEMENT%GOBP%GO:1905203	0.4767676767676768	0.9751260705431598	0.08220549204158693	-0.5061981881077982	-0.9620891918051685	3	
PID_CONE_PATHWAY%MSIGDB_C2%PID_CONE_PATHWAY	0.5717092337917485	0.9909855154058758	0.07130529873400379	-0.5759614526025005	-0.9621192024452387	2	
NETRIN MEDIATED REPULSION SIGNALS%REACTOME DATABASE ID RELEASE 75%418886	0.5717092337917485	0.9909855154058758	0.07130529873400379	-0.5760333701332611	-0.9622393376331484	2	
CELL CYCLE%GOBP%GO:0007049	0.6268656716417911	0.9969340018332624	0.07871138069864847	-0.12526006967902217	-0.9623382545811802	822	
SYNTHESIS OF DNA%REACTOME DATABASE ID RELEASE 75%69239	0.5189075630252101	0.9856920027057563	0.07977059186284526	-0.16203748048536148	-0.9623432036457419	116	
REGULATION OF MIRNA CATABOLIC PROCESS%GOBP%GO:2000625	0.4647887323943662	0.9721959307297141	0.0833634065110386	-0.4508463270240974	-0.9623689058898458	4	
CELL MORPHOGENESIS%GOBP%GO:0000902	0.5634743875278396	0.9909855154058758	0.07850290473486872	-0.1413471629599663	-0.9623797836022947	258	
POSITIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051785	0.5088495575221239	0.9843683151206043	0.08359906036841593	-0.20633288032551717	-0.9624552485264398	41	
PROTEOGLYCAN BIOSYNTHESIS%WIKIPATHWAYS_20210210%WP4784%HOMO SAPIENS	0.5010266940451745	0.9805412004210472	0.08041999687615399	-0.299087168987227	-0.9624670049733355	12	
NICOTINE ACTIVITY ON DOPAMINERGIC NEURONS%WIKIPATHWAYS_20210210%WP1602%HOMO SAPIENS	0.44583333333333336	0.9657297613489151	0.08756971155485113	-0.4104999498756583	-0.9624698934634336	5	
MITOTIC CELL CYCLE PROCESS%GOBP%GO:1903047	0.5870069605568445	0.9922481623842131	0.07850290473486872	-0.12995153617615776	-0.962520218615474	541	
POSITIVE REGULATION OF IP-10 PRODUCTION%GOBP%GO:0071660	0.5801980198019802	0.9909855154058758	0.0709609456938284	-0.719406468822941	-0.9625346799683716	1	
FARNESYL DIPHOSPHATE BIOSYNTHETIC PROCESS, MEVALONATE PATHWAY%GOBP%GO:0010142	0.5801980198019802	0.9909855154058758	0.0709609456938284	-0.7195731910636879	-0.9627577471016202	1	
ISOPRENOID BIOSYNTHETIC PROCESS VIA MEVALONATE%GOBP%GO:1902767	0.5801980198019802	0.9909855154058758	0.0709609456938284	-0.7195731910636879	-0.9627577471016202	1	
BENZENE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0042537	0.4824742268041237	0.9775452661047542	0.08266464491237528	-0.3208003948935897	-0.9628499328211312	10	
VERY-LOW-DENSITY LIPOPROTEIN PARTICLE CLEARANCE%GOBP%GO:0034447	0.5717092337917485	0.9909855154058758	0.07130529873400379	-0.5766182944711538	-0.9632164289557035	2	
VLDL CLEARANCE%REACTOME%R-HSA-8964046.1	0.5717092337917485	0.9909855154058758	0.07130529873400379	-0.5766182944711538	-0.9632164289557035	2	
CREB1 PHOSPHORYLATION THROUGH THE ACTIVATION OF CAMKII CAMKK CAMKIV CASCASDE%REACTOME DATABASE ID RELEASE 75%442729	0.45979381443298967	0.9695540457685207	0.08528846897905017	-0.3653037028774216	-0.9634071521025953	7	
POSITIVE REGULATION OF NITRIC-OXIDE SYNTHASE ACTIVITY%GOBP%GO:0051000	0.4777327935222672	0.9760025387317744	0.08220549204158693	-0.3470777504594843	-0.9636745190308227	8	
PID_INTEGRIN_A4B1_PATHWAY%MSIGDB_C2%PID_INTEGRIN_A4B1_PATHWAY	0.48822269807280516	0.9783105578990461	0.08407455779107234	-0.26090818008533534	-0.9637397372370806	19	
PRIMARY NEURAL TUBE FORMATION%GOBP%GO:0014020	0.524731182795699	0.9869615042070714	0.08041999687615399	-0.23636740654605587	-0.9639188123935482	26	
3'-PHOSPHOADENOSINE 5'-PHOSPHOSULFATE METABOLIC PROCESS%GOBP%GO:0050427	0.5010266940451745	0.9805412004210472	0.08041999687615399	-0.2995534697009314	-0.9639675676783681	12	
PURINE RIBONUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0034035	0.5010266940451745	0.9805412004210472	0.08041999687615399	-0.2995534697009314	-0.9639675676783681	12	
AMP-ACTIVATED PROTEIN KINASE (AMPK) SIGNALING%WIKIPATHWAYS_20210210%WP1403%HOMO SAPIENS	0.5065217391304347	0.9843683151206043	0.08289621345715653	-0.20889759080740622	-0.9640314636796139	39	
OXIDATIVE SINGLE-STRANDED RNA DEMETHYLATION%GOBP%GO:0035553	0.4767676767676768	0.9751260705431598	0.08220549204158693	-0.507386088835146	-0.9643469368496361	3	
POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032414	0.5140997830802603	0.9846637954325127	0.08197787965012722	-0.20664649102850985	-0.9644151935008087	40	
CELLULAR RESPONSE TO ISOQUINOLINE ALKALOID%GOBP%GO:0071317	0.5782178217821782	0.9909855154058758	0.07113273993278939	-0.7208236078692898	-0.9644307506009859	1	
CELLULAR RESPONSE TO MORPHINE%GOBP%GO:0071315	0.5782178217821782	0.9909855154058758	0.07113273993278939	-0.7208236078692898	-0.9644307506009859	1	
REGULATION OF CELL GROWTH BY EXTRACELLULAR STIMULUS%GOBP%GO:0001560	0.5782178217821782	0.9909855154058758	0.07113273993278939	-0.7208236078692898	-0.9644307506009859	1	
REGULATION OF OPIOID RECEPTOR SIGNALING PATHWAY%GOBP%GO:2000474	0.5782178217821782	0.9909855154058758	0.07113273993278939	-0.7208236078692898	-0.9644307506009859	1	
RESPONSE TO ISOQUINOLINE ALKALOID%GOBP%GO:0014072	0.5782178217821782	0.9909855154058758	0.07113273993278939	-0.7208236078692898	-0.9644307506009859	1	
RESPONSE TO MORPHINE%GOBP%GO:0043278	0.5782178217821782	0.9909855154058758	0.07113273993278939	-0.7208236078692898	-0.9644307506009859	1	
BREAST CANCER PATHWAY%WIKIPATHWAYS_20210210%WP4262%HOMO SAPIENS	0.514161220043573	0.9846637954325127	0.08220549204158693	-0.17673150321029363	-0.964443912792082	78	
ORGANELLE TRANSPORT ALONG MICROTUBULE%GOBP%GO:0072384	0.5098039215686274	0.9846637954325127	0.08266464491237528	-0.19413942956330332	-0.9650181858196119	52	
HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDB_C2%HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.5229759299781181	0.986154240393201	0.0815265143256594	-0.1590223232119972	-0.9651217089431631	132	
PHOSPHORYLATION OF CD3 AND TCR ZETA CHAINS%REACTOME DATABASE ID RELEASE 75%202427	0.5324384787472036	0.9879428547254843	0.08175155825321447	-0.25932347378180587	-0.9652304774363636	20	
REGULATION OF CELL-MATRIX ADHESION%GOBP%GO:0001952	0.5379609544468547	0.9880567022636083	0.07955646772359566	-0.18145575659381702	-0.9653167943510685	70	
NEGATIVE REGULATION OF I-KAPPAB PHOSPHORYLATION%GOBP%GO:1903720	0.5782178217821782	0.9909855154058758	0.07113273993278939	-0.7215738579526508	-0.9654345527006053	1	
NEGATIVE REGULATION OF P38MAPK CASCADE%GOBP%GO:1903753	0.4662576687116564	0.9721959307297141	0.08407455779107234	-0.38192317205822246	-0.9658887716787324	6	
SIGNALING EVENTS MEDIATED BY PRL%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PRL	0.5302013422818792	0.9869615042070714	0.08197787965012722	-0.2595377643993804	-0.966028090672432	20	
VEGFA-VEGFR2 PATHWAY%REACTOME DATABASE ID RELEASE 75%4420097	0.514161220043573	0.9846637954325127	0.08220549204158693	-0.1770692696100136	-0.9662871424497169	78	
CALCIUM ION TRANSPORT INTO CYTOSOL%GOBP%GO:0060402	0.5225806451612903	0.986154240393201	0.08063884959506612	-0.2369490981798753	-0.9662909817084457	26	
APOPTOSIS%WIKIPATHWAYS_20210210%WP254%HOMO SAPIENS	0.5054945054945055	0.9840300905769455	0.08359906036841593	-0.19188149875861066	-0.9667949390084826	56	
BETA3 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA3 INTEGRIN CELL SURFACE INTERACTIONS	0.48366013071895425	0.9780500230964814	0.08553569479878835	-0.2541377920586108	-0.9667969031956585	21	
NEGATIVE REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901797	0.5257270693512305	0.9869615042070714	0.0824344091527096	-0.25975378274952377	-0.966832134719055	20	
AXONAL TRANSPORT%GOBP%GO:0098930	0.5	0.9805412004210472	0.08359906036841593	-0.2095135643062258	-0.9668740902094831	39	
GENE EXPRESSION (TRANSCRIPTION)%REACTOME%R-HSA-74160.7	0.6071428571428571	0.9969340018332624	0.08175155825321447	-0.12253890320486509	-0.9670362078504043	1187	
RESPONSE TO FRUCTOSE%GOBP%GO:0009750	0.4607645875251509	0.9703914056909454	0.08383610571599288	-0.4531107038904931	-0.96720240625752	4	
POSITIVE REGULATION OF HOMOPHILIC CELL ADHESION%GOBP%GO:1903387	0.5742574257425742	0.9909855154058758	0.07147862874255066	-0.7229076358786262	-0.9672190897665953	1	
BETA-CATENIN PHOSPHORYLATION CASCADE%REACTOME DATABASE ID RELEASE 75%196299	0.4625267665952891	0.9721959307297141	0.08705158679467351	-0.2786276224625919	-0.967253180731773	16	
PID_TCR_PATHWAY%MSIGDB_C2%PID_TCR_PATHWAY	0.5053304904051172	0.9838256198001588	0.08197787965012722	-0.19836103596613333	-0.9672849352456535	47	
CELLULAR RESPONSE TO DIAMIDE%GOBP%GO:0072738	0.5677799607072691	0.9909855154058758	0.07165273668294567	-0.5790746144226762	-0.9673196073577138	2	
RESPONSE TO DIAMIDE%GOBP%GO:0072737	0.5677799607072691	0.9909855154058758	0.07165273668294567	-0.5790746144226762	-0.9673196073577138	2	
CD40 CD40L SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CD40 CD40L SIGNALING	0.5219206680584552	0.986154240393201	0.07913166517683488	-0.2213281062005355	-0.9673326354634552	32	
MACROPHAGE DIFFERENTIATION%GOBP%GO:0030225	0.4765957446808511	0.9751260705431598	0.08504274637643215	-0.288086806031818	-0.9674159125757812	14	
DIET INDUCED THERMOGENESIS%GOBP%GO:0002024	0.4727272727272727	0.9742777091481825	0.08266464491237528	-0.5090716433806942	-0.9675505315059739	3	
ASSEMBLY OF ACTIVE LPL AND LIPC LIPASE COMPLEXES%REACTOME DATABASE ID RELEASE 75%8963889	0.4676113360323887	0.9721959307297141	0.0833634065110386	-0.33344140034703795	-0.9676723299814051	9	
RESPONSE TO GLUCOSE%GOBP%GO:0009749	0.4782608695652174	0.9766029581610223	0.08603472424556043	-0.21763107230127363	-0.967796520321652	35	
CANONICAL WNT SIGNALING PATHWAY INVOLVED IN POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0044334	0.5638506876227898	0.9909855154058758	0.07200331366198796	-0.5797572282370314	-0.9684598848114877	2	
REGULATION OF GENE EXPRESSION BY HYPOXIA-INDUCIBLE FACTOR%REACTOME%R-HSA-1234158.2	0.47368421052631576	0.9744727108679644	0.08266464491237528	-0.34880282156393017	-0.9684642442859565	8	
DEFECTIVE AMN CAUSES HEREDITARY MEGALOBLASTIC ANEMIA 1%REACTOME%R-HSA-3359462.1	0.5742574257425742	0.9909855154058758	0.07147862874255066	-0.7240746915638546	-0.9687805596993366	1	
DEFECTIVE CUBN CAUSES HEREDITARY MEGALOBLASTIC ANEMIA 1%REACTOME%R-HSA-3359463.1	0.5742574257425742	0.9909855154058758	0.07147862874255066	-0.7240746915638546	-0.9687805596993366	1	
CHROMOSOMAL AND MICROSATELLITE INSTABILITY IN COLORECTAL CANCER %WIKIPATHWAYS_20210210%WP4216%HOMO SAPIENS	0.4989106753812636	0.9800217629348873	0.08383610571599288	-0.1949609997750805	-0.9691020043261153	52	
HALLMARK_ANDROGEN_RESPONSE%MSIGDB_C2%HALLMARK_ANDROGEN_RESPONSE	0.5238095238095238	0.9866380608250528	0.08085891502800323	-0.18752320437703002	-0.9692163072378164	61	
MESSENGER RIBONUCLEOPROTEIN COMPLEX ASSEMBLY%GOBP%GO:1990120	0.4686868686868687	0.9721959307297141	0.083129129135339	-0.5100050025012506	-0.9693244902894234	3	
PROTEIN INSERTION INTO MEMBRANE%GOBP%GO:0051205	0.4988962472406181	0.9800217629348873	0.08455574424412811	-0.20430863752544953	-0.9697841449751778	43	
ACTIVATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0032147	0.5419354838709678	0.9880567022636083	0.07871138069864847	-0.1501617738924432	-0.9697918458710924	177	
FATTY ACID BIOSYNTHESIS INITIATION II%HUMANCYC%PWY-5966	0.5579567779960707	0.9903183769365668	0.07253518643945886	-0.5806586077532305	-0.969965601100846	2	
AXONAL GROWTH INHIBITION (RHOA ACTIVATION)%REACTOME DATABASE ID RELEASE 75%193634	0.45875251509054327	0.968664646104475	0.08407455779107234	-0.4544317518552489	-0.9700222927870649	4	
P75NTR REGULATES AXONOGENESIS%REACTOME%R-HSA-193697.1	0.45875251509054327	0.968664646104475	0.08407455779107234	-0.4544317518552489	-0.9700222927870649	4	
PEPTIDYL-L-CYSTEINE S-PALMITOYLATION%GOBP%GO:0018230	0.4765957446808511	0.9751260705431598	0.08504274637643215	-0.2888983278208194	-0.9701410602592028	14	
PEPTIDYL-S-DIACYLGLYCEROL-L-CYSTEINE BIOSYNTHETIC PROCESS FROM PEPTIDYL-CYSTEINE%GOBP%GO:0018231	0.4765957446808511	0.9751260705431598	0.08504274637643215	-0.2888983278208194	-0.9701410602592028	14	
CELL CYCLE PROCESS%GOBP%GO:0022402	0.6048192771084338	0.996701716786397	0.07892096381800347	-0.1264522654142445	-0.9701592123204483	784	
B CELL CHEMOTAXIS%GOBP%GO:0035754	0.4666666666666667	0.9721959307297141	0.0833634065110386	-0.5104497151645254	-0.9701697190098085	3	
EGFR TRANSACTIVATION BY GASTRIN%REACTOME DATABASE ID RELEASE 75%2179392	0.4375	0.9618683244556068	0.0886261133285098	-0.41380201946263867	-0.9702120200204588	5	
MITOTIC DNA REPLICATION CHECKPOINT%GOBP%GO:0033314	0.46558704453441296	0.9721959307297141	0.08359906036841593	-0.334349465449711	-0.9703076040438458	9	
NEGATIVE REGULATION OF MHC CLASS I BIOSYNTHETIC PROCESS%GOBP%GO:0045344	0.5683168316831683	0.9909855154058758	0.07200331366198796	-0.72540846948983	-0.9705650967653267	1	
NEGATIVE REGULATION OF TYPE 2 IMMUNE RESPONSE%GOBP%GO:0002829	0.45875251509054327	0.968664646104475	0.08407455779107234	-0.45484052503658634	-0.9708948530713584	4	
STIMULI-SENSING CHANNELS%REACTOME%R-HSA-2672351.4	0.48497854077253216	0.9782257604143422	0.08455574424412811	-0.20104777590873213	-0.9709929763325179	46	
RAPID GLUCOCORTICOID SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RAPID GLUCOCORTICOID SIGNALING	0.45807770961145194	0.9682202577329739	0.08504274637643215	-0.3839578476193265	-0.9710344931804902	6	
CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION%REACTOME%R-HSA-69273.6	0.4881720430107527	0.9783105578990461	0.08431443206426534	-0.24983813756420511	-0.9710530937614038	22	
PROTEIN DEALKYLATION%GOBP%GO:0008214	0.5212765957446809	0.9856920027057563	0.08020234446981443	-0.2354320114851338	-0.971108343258431	27	
PROTEIN DEMETHYLATION%GOBP%GO:0006482	0.5212765957446809	0.9856920027057563	0.08020234446981443	-0.2354320114851338	-0.971108343258431	27	
REGULATION OF INWARD RECTIFIER POTASSIUM CHANNEL ACTIVITY%GOBP%GO:1901979	0.5579567779960707	0.9903183769365668	0.07253518643945886	-0.5816541127861997	-0.9716285500777657	2	
SIGNALING BY CYTOSOLIC PDGFRA AND PDGFRB FUSION PROTEINS%REACTOME%R-HSA-9673766.1	0.4666666666666667	0.9721959307297141	0.0833634065110386	-0.511290221697828	-0.9717672005305441	3	
NEGATIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE%GOBP%GO:1900016	0.4810126582278481	0.9772596189714641	0.08407455779107234	-0.2850053256155781	-0.9718133406482358	15	
POSITIVE REGULATION OF SNRNA TRANSCRIPTION BY RNA POLYMERASE II%GOBP%GO:1905382	0.4666666666666667	0.9721959307297141	0.0833634065110386	-0.5113204213834689	-0.9718245985849694	3	
TRANSCRIPTIONAL ACTIVITY OF SMAD2 SMAD3:SMAD4 HETEROTRIMER%REACTOME DATABASE ID RELEASE 75%2173793	0.4899328859060403	0.9783105578990461	0.08628656262672446	-0.20667688420393243	-0.9720082492810215	42	
ACROSOMAL VESICLE EXOCYTOSIS%GOBP%GO:0060478	0.5663366336633663	0.9909855154058758	0.0721797965581253	-0.7264921640546849	-0.9720150331314436	1	
DENSE CORE GRANULE EXOCYTOSIS%GOBP%GO:1990504	0.5663366336633663	0.9909855154058758	0.0721797965581253	-0.7264921640546849	-0.9720150331314436	1	
DENSE CORE GRANULE PRIMING%GOBP%GO:0061789	0.5663366336633663	0.9909855154058758	0.0721797965581253	-0.7264921640546849	-0.9720150331314436	1	
MODULATION OF INHIBITORY POSTSYNAPTIC POTENTIAL%GOBP%GO:0098828	0.5663366336633663	0.9909855154058758	0.0721797965581253	-0.7264921640546849	-0.9720150331314436	1	
NEURONAL DENSE CORE VESICLE EXOCYTOSIS%GOBP%GO:0099011	0.5663366336633663	0.9909855154058758	0.0721797965581253	-0.7264921640546849	-0.9720150331314436	1	
POSITIVE REGULATION OF INHIBITORY POSTSYNAPTIC POTENTIAL%GOBP%GO:0097151	0.5663366336633663	0.9909855154058758	0.0721797965581253	-0.7264921640546849	-0.9720150331314436	1	
POSITIVE REGULATION OF SYNAPTIC VESICLE EXOCYTOSIS%GOBP%GO:2000302	0.5663366336633663	0.9909855154058758	0.0721797965581253	-0.7264921640546849	-0.9720150331314436	1	
POSITIVE REGULATION OF SYNAPTIC VESICLE PRIMING%GOBP%GO:0010808	0.5663366336633663	0.9909855154058758	0.0721797965581253	-0.7264921640546849	-0.9720150331314436	1	
PRESYNAPTIC DENSE CORE VESICLE EXOCYTOSIS%GOBP%GO:0099525	0.5663366336633663	0.9909855154058758	0.0721797965581253	-0.7264921640546849	-0.9720150331314436	1	
BIOCARTA_FOSB_PATHWAY%MSIGDB_C2%BIOCARTA_FOSB_PATHWAY	0.555992141453831	0.9903183769365668	0.072714107793444685	-0.5819924968736974	-0.9721938063582205	2	
NUCLEAR-TRANSCRIBED MRNA POLY(A) TAIL SHORTENING%GOBP%GO:0000289	0.47689075630252103	0.9751260705431598	0.08431443206426534	-0.2674920057605469	-0.9722400226711664	18	
WNT SIGNALING PATHWAY (NETPATH)%WIKIPATHWAYS_20210210%WP363%HOMO SAPIENS	0.4968017057569296	0.9793308246878194	0.08289621345715653	-0.21335334909215997	-0.9722497036226444	37	
ENDOPLASMIC RETICULUM CALCIUM ION HOMEOSTASIS%GOBP%GO:0032469	0.47689075630252103	0.9751260705431598	0.08431443206426534	-0.26753520664819547	-0.9723970428103943	18	
DEFECTIVE BASE EXCISION REPAIR ASSOCIATED WITH OGG1%REACTOME%R-HSA-9656249.2	0.5643564356435643	0.9909855154058758	0.07235708510369071	-0.7269089696565522	-0.9725727009645654	1	
DEFECTIVE OGG1 SUBSTRATE BINDING%REACTOME%R-HSA-9656255.1	0.5643564356435643	0.9909855154058758	0.07235708510369071	-0.7269089696565522	-0.9725727009645654	1	
DEFECTIVE OGG1 SUBSTRATE PROCESSING%REACTOME DATABASE ID RELEASE 75%9656256	0.5643564356435643	0.9909855154058758	0.07235708510369071	-0.7269089696565522	-0.9725727009645654	1	
NEGATIVE REGULATION OF DOUBLE-STRAND BREAK REPAIR VIA SINGLE-STRAND ANNEALING%GOBP%GO:1901291	0.5643564356435643	0.9909855154058758	0.07235708510369071	-0.7269089696565522	-0.9725727009645654	1	
NEGATIVE REGULATION OF OSTEOCLAST DIFFERENTIATION%GOBP%GO:0045671	0.47890295358649787	0.9770106961596322	0.08431443206426534	-0.28525901226590644	-0.9726783633301838	15	
BONE TRABECULA MORPHOGENESIS%GOBP%GO:0061430	0.5540275049115914	0.9894358437492017	0.0728938564822936	-0.5823259691538141	-0.9727508576725641	2	
CELLULAR RESPONSE TO INTERLEUKIN-4%GOBP%GO:0071353	0.43333333333333335	0.9618683244556068	0.08916471178206781	-0.41488753980759496	-0.9727571619896087	5	
RESPONSE TO INTERLEUKIN-4%GOBP%GO:0070670	0.43333333333333335	0.9618683244556068	0.08916471178206781	-0.41488753980759496	-0.9727571619896087	5	
